venta_id,fecha_venta,cliente_id,producto_id,sucursal_id,canal_venta,cantidad,precio_unitario,descuento,total_venta,metodo_pago,motivo_rechazo
5991,2021-05-24,,204037.0,9,Web,0,11216.07,3925.62,74586.87,Transferencia,Cliente o Producto Inexistente
6008,2021-09-18,999999.0,203356.0,12,Web,2,7929.89,2378.97,13480.81,Efectivo,Cliente o Producto Inexistente
6010,2024-12-12,20454.0,999999.0,18,WhatsApp,7,8749.49,9186.96,52059.47,Efectivo,Cliente o Producto Inexistente
6022,2025-06-09,999999.0,200022.0,8,WhatsApp,1,2323.75,116.19,2207.56,Efectivo,Cliente o Producto Inexistente
6024,2022-01-04,18465.0,,14,WhatsApp,6,4417.57,1325.27,25180.15,Transferencia,Cliente o Producto Inexistente
6064,2021-12-09,,200500.0,9,Tienda Física,3,2175.8,326.37,6201.03,Transferencia,Cliente o Producto Inexistente
6069,,1854.0,,1,WhatsApp,7,6584.72,1382.79,44710.25,Tarjeta,Cliente o Producto Inexistente
6071,2024-02-15,23421.0,888888.0,5,Tienda Física,4,4841.23,0.0,18229.28,Tarjeta,Cliente o Producto Inexistente
6174,2023-02-10,22949.0,888888.0,12,WhatsApp,8,840.22,672.18,6049.58,TC,Cliente o Producto Inexistente
6256,2021-01-07,10246.0,888888.0,17,Tienda,6,7794.33,0.0,46765.98,Transferencia,Cliente o Producto Inexistente
6328,2021-10-04,26120.0,888888.0,8,WhatsApp,4,4502.39,2701.43,15308.13,Efectivo,Cliente o Producto Inexistente
6358,2021-01-04,,200307.0,12,Tienda,5,659.31,494.48,2802.07,Transferencia,Cliente o Producto Inexistente
6387,2023-09-24,,200728.0,11,Sitio,2,711.61,71.16,1234.82,Transferencia,Cliente o Producto Inexistente
6401,2022-03-27,,201044.0,11,Tienda,4,4524.01,904.8,17191.24,Efectivo,Cliente o Producto Inexistente
6418,2025-09-26,777777.0,203226.0,8,Web,3,162.93,73.32,415.47,Tarjeta,Cliente o Producto Inexistente
6443,2021-08-10,999999.0,203311.0,1,Online,2,5974.05,597.41,11350.69,Tarjeta,Cliente o Producto Inexistente
6447,2026-03-24,777777.0,202903.0,6,WhatsApp,5,5423.84,1355.96,25763.24,Tarjeta,Cliente o Producto Inexistente
6486,2024-07-31,777777.0,203789.0,8,WhatsApp,2,216.02,0.0,432.04,Tarjeta,Cliente o Producto Inexistente
6491,,,202732.0,3,Tienda,1,4748.04,474.8,4273.24,Tarjeta,Cliente o Producto Inexistente
6508,2023-05-15,13095.0,999999.0,19,Tienda,2,11575.55,1157.56,21993.54,Tarjeta,Cliente o Producto Inexistente
6540,2025-07-12,,202778.0,12,Tienda,7,5079.22,3555.45,31999.09,Tarjeta,Cliente o Producto Inexistente
6612,2021-09-25,999999.0,202041.0,14,Tienda,4,5118.74,1023.75,19451.21,Deposito,Cliente o Producto Inexistente
6741,2023-02-20,18571.0,,18,Web,7,132.39,92.67,834.06,Transferencia,Cliente o Producto Inexistente
6769,2024-01-11,777777.0,201767.0,5,Web,3,4867.24,29203.44,13141.55,Mastercard,Cliente o Producto Inexistente
6784,2021-06-12,777777.0,203716.0,10,WhatsApp,6,7619.43,4571.66,54795.77,Efectivo,Cliente o Producto Inexistente
6807,2022-04-06,,200916.0,20,Tienda,8,315.87,75.81,2451.15,Tarjeta,Cliente o Producto Inexistente
6838,2022-07-24,25396.0,,19,Tienda,6,2464.27,443.57,14342.05,Efectivo,Cliente o Producto Inexistente
6843,2025-08-22,,201396.0,2,WhatsApp,5,1422.18,355.55,6988.15,Efectivo,Cliente o Producto Inexistente
6862,2022-08-01,777777.0,200041.0,8,Tienda,5,11151.33,8363.5,47393.15,Transferencia,Cliente o Producto Inexistente
6875,2024-12-30,19726.0,999999.0,16,Tienda,6,4813.92,866.51,28017.01,Transferencia,Cliente o Producto Inexistente
6888,2025-02-11,13397.0,888888.0,6,Tienda,1,5900.13,295.01,5605.12, Transferencia ,Cliente o Producto Inexistente
6898,2022-12-31,9436.0,999999.0,7,Web,1,10351.86,517.59,9834.27,Transferencia,Cliente o Producto Inexistente
6910,2026-01-14,1997.0,,1,WhatsApp,6,4444.39,2666.63,23999.71,Tarjeta,Cliente o Producto Inexistente
6957,2022-06-01,26091.0,999999.0,2,Tienda,6,6387.69,5748.92,32577.22,Tarjeta,Cliente o Producto Inexistente
6968,,9665.0,,19,Tienda,4,2454.75,0.0,9819.0,Tarjeta,Cliente o Producto Inexistente
6995,2022-01-28,15998.0,,7,WhatsApp,3,6605.04,594.45,19220.67,Deposito,Cliente o Producto Inexistente
7014,2023-08-06,3234.0,,15,Web,6,7293.59,1312.85,42448.69,Transferencia,Cliente o Producto Inexistente
7019,2025-03-20,777777.0,203878.0,9,Tienda Física,1,3451.64,0.0,3451.64,Tarjeta,Cliente o Producto Inexistente
7068,2021-10-16,3678.0,999999.0,5,Tienda,7,2928.93,1025.13,19477.38,Credito,Cliente o Producto Inexistente
7073,2022-05-31,16461.0,,19,Web,1,4586.45,229.32,4357.13,Transferencia,Cliente o Producto Inexistente
7084,2024-07-30,26755.0,,15,Tienda,1,8847.16,1327.07,7520.09,Efectivo,Cliente o Producto Inexistente
7099,2024-07-26,777777.0,202915.0,16,Web,6,7794.45,4676.67,42090.03,Transferencia,Cliente o Producto Inexistente
7118,2021-11-15,3268.0,,6,Tienda,3,3813.59,0.0,11440.77,Transferencia,Cliente o Producto Inexistente
7159,2022-10-14,19600.0,999999.0,14,Tienda,8,11625.22,9300.18,83701.58,Efectivo,Cliente o Producto Inexistente
7163,2021-12-14,27895.0,999999.0,15,WhatsApp,6,3166.47,2849.82,16149.0,transferencia,Cliente o Producto Inexistente
7218,2023-12-29,,200791.0,1,Web,5,1014.11,152.12,4918.43,Efectivo,Cliente o Producto Inexistente
7278,2022-10-20,28748.0,,1,Tienda Física,4,4097.68,2458.61,13932.11,Tarjeta,Cliente o Producto Inexistente
7320,2023-01-10,7317.0,999999.0,11,Tienda,3,1197.4,0.0,3592.2,Transferencia,Cliente o Producto Inexistente
7335,2025-03-09,21044.0,,12,Tienda,4,5955.35,1191.07,22630.33,Efectivo,Cliente o Producto Inexistente
7339,2023-11-19,23079.0,,6,Web,8,7760.28,1862.47,60219.77,Efectivo,Cliente o Producto Inexistente
7397,2024-10-20,,202630.0,20,Tienda,5,7618.78,5714.09,32379.81,Tarjeta,Cliente o Producto Inexistente
7420,2023-10-20,27661.0,,7,Web,3,8724.51,2617.35,23556.18,Deposito,Cliente o Producto Inexistente
7438,2025-06-04,999999.0,202017.0,15,Tienda,3,6478.65,1943.59,17492.36,Tarjeta,Cliente o Producto Inexistente
7452,2022-05-20,,203985.0,3,Web,4,10411.47,1249.38,40396.5,transferencia,Cliente o Producto Inexistente
7469,2024-10-02,8675.0,,4,WhatsApp,4,4233.7,846.74,16088.06,Transferencia,Cliente o Producto Inexistente
7492,2026-02-14,7254.0,,19,Tienda,8,4292.09,1030.1,33306.62,Efectivo,Cliente o Producto Inexistente
7561,2025-09-30,20146.0,,10,WA,4,5296.58,3177.95,12857.26,Transferencia,Cliente o Producto Inexistente
7576,2024-11-13,777777.0,201279.0,6,WhatsApp,7,2061.85,1443.3,12989.65,Tarjeta,Cliente o Producto Inexistente
7628,2023-04-12,,200945.0,2,WhatsApp,6,5395.96,0.0,32375.76,Transferencia,Cliente o Producto Inexistente
7676,2026-05-04,6870.0,888888.0,1,Tienda,3,6641.22,597.71,19325.95,Transf.,Cliente o Producto Inexistente
7688,2024-08-30,20755.0,999999.0,9,WEB,1,1591.11,238.67,1352.44,Efectivo,Cliente o Producto Inexistente
7691,2021-12-05,,203183.0,18,WA,6,5601.43,0.0,33608.58,Tarjeta Crédito,Cliente o Producto Inexistente
7747,2024-10-10,22876.0,888888.0,5,WhatsApp,1,6588.84,988.33,5600.51,Efectivo,Cliente o Producto Inexistente
7791,2024-03-01,,202310.0,11,WhatsApp,4,5570.47,0.0,22281.88,Tarjeta,Cliente o Producto Inexistente
7865,2025-04-22,,200381.0,10,Web,4,8706.09,1741.22,33083.14, cash ,Cliente o Producto Inexistente
7868,2021-10-11,5850.0,888888.0,6,WhatsApp,1,4774.23,716.13,4058.1,Transferencia,Cliente o Producto Inexistente
7880,2022-09-10,777777.0,201595.0,8,WhatsApp,1,5838.89,291.94,5546.95,Tarjeta,Cliente o Producto Inexistente
7976,2022-07-30,8164.0,,16,Web,1,9989.31,499.47,9489.84,Transferencia,Cliente o Producto Inexistente
7981,2025-10-15,,200937.0,3,Pagina Web,4,5031.91,0.0,20127.64,TC,Cliente o Producto Inexistente
7990,2025-03-04,777777.0,201329.0,2,Web,3,778.76,116.81,2219.47,Transferencia,Cliente o Producto Inexistente
8043,2025-07-22,8089.0,888888.0,6,Tienda,6,6401.73,1152.31,37258.07,Tarjeta,Cliente o Producto Inexistente
8072,2025-07-01,777777.0,202148.0,15,Tienda,8,10655.21,8524.17,76717.51, Transferencia ,Cliente o Producto Inexistente
8078,2021-11-20,999999.0,201430.0,7,Web,7,2208.21,0.0,15457.47,Transferencia,Cliente o Producto Inexistente
8132,2025-08-25,6749.0,888888.0,8,Tienda,5,5180.63,2590.32,23312.83,Transferencia,Cliente o Producto Inexistente
8141,2023-11-05,7429.0,888888.0,16,Web,6,2237.96,-100.0,12084.98,Transferencia,Cliente o Producto Inexistente
8166,2023-05-16,,200991.0,2,WA,7,6861.49,0.0,48030.43,Tarjeta,Cliente o Producto Inexistente
8208,2024-05-25,23927.0,,8,WhatsApp,6,10792.35,6475.41,58278.69,Tarjeta,Cliente o Producto Inexistente
8241,2022-06-07,25128.0,999999.0,7,WhatsApp,4,596.72,71.61,2315.27,Tarjeta,Cliente o Producto Inexistente
8244,2022-09-16,27682.0,999999.0,9,WhatsApp,5,4395.48,3296.61,18680.79,Efectivo,Cliente o Producto Inexistente
8282,2021-03-22,22527.0,888888.0,4,Tienda,6,3608.76,3247.88,18404.68,Transferencia,Cliente o Producto Inexistente
8284,2021-07-22,28104.0,,14,WEB,2,6573.56,1972.07,11175.05,Tarjeta,Cliente o Producto Inexistente
8320,2024-07-22,999999.0,200542.0,7,WhatsApp,7,7209.14,5046.4,45417.58,Efectivo,Cliente o Producto Inexistente
8327,2022-11-26,777777.0,204081.0,13,WhatsApp,4,3813.59,2288.15,12966.21,Transferencia,Cliente o Producto Inexistente
8333,2025-03-18,1367.0,888888.0,5,WhatsApp,0,4440.81,1998.36,11324.07,Efectivo,Cliente o Producto Inexistente
8350,2021-11-29,18579.0,,6,Tienda,1,4012.3,601.85,3410.45,Credito,Cliente o Producto Inexistente
8372,2024-08-22,999999.0,202953.0,20,Tienda,4,3422.8,1369.12,12322.08,Tarjeta,Cliente o Producto Inexistente
8402,2026-03-27,,201591.0,11,Web,3,6182.51,927.38,17620.15,Efectivo,Cliente o Producto Inexistente
8462,2024-11-02,777777.0,200270.0,15,Web,4,4518.91,542.27,17533.37,Transferencia,Cliente o Producto Inexistente
8513,2022-03-05,2136.0,,4,Web,5,5849.2,4386.9,24859.1,Transferencia,Cliente o Producto Inexistente
8518,2024-01-07,25446.0,,6,WhatsApp,4,8190.55,1638.11,31124.09,Transferencia,Cliente o Producto Inexistente
8527,2022-05-24,12035.0,,1,WhatsApp,8,9666.8,0.0,77334.4,Tarjeta,Cliente o Producto Inexistente
8543,2024-10-10,20712.0,,6,Tienda,4,313.36,62.67,1190.77,Transferencia,Cliente o Producto Inexistente
8555,2025-11-03,4622.0,999999.0,18,WhatsApp,6,242.0,217.8,1234.2,Efectivo,Cliente o Producto Inexistente
8574,2025-12-09,999999.0,203651.0,19,Web,5,7834.62,0.0,39173.1,Transferencia,Cliente o Producto Inexistente
8575,2026-03-23,,200586.0,17,WhatsApp,6,1651.47,1486.32,8422.5,Transferencia,Cliente o Producto Inexistente
8584,2021-09-21,,200704.0,17,Tienda,3,4876.27,2194.32,12434.49,Tarjeta,Cliente o Producto Inexistente
8623,2022-07-28,999999.0,200392.0,15,WhatsApp,4,7125.01,2850.0,25650.04,Efectivo,Cliente o Producto Inexistente
8658,2024-05-17,1693.0,888888.0,7,WhatsApp,1,449.87,22.49,427.38,Efectivo,Cliente o Producto Inexistente
8669,2023-12-08,28178.0,999999.0,16,Tienda Física,5,11317.8,8488.35,48100.65,Efectivo,Cliente o Producto Inexistente
8679,,999999.0,202481.0,14,Web,2,8795.54,1759.11,15831.97,Tarjeta,Cliente o Producto Inexistente
8691,2021-11-12,1781.0,,9,Tienda,0,846.0,0.0,2538.0,Transferencia,Cliente o Producto Inexistente
8717,2022-08-08,999999.0,202371.0,16,Tienda,1,4842.85,484.29,4358.56,Efectivo,Cliente o Producto Inexistente
8736,2021-04-12,777777.0,201087.0,16,Online,3,4507.09,676.06,12845.21,Transferencia,Cliente o Producto Inexistente
8749,2022-12-22,922.0,,10,WhatsApp,5,11818.75,8864.06,50229.69,Efectivo,Cliente o Producto Inexistente
8769,2024-03-15,657.0,,19,Tienda,2,5553.28,333.2,10773.36,Tarjeta,Cliente o Producto Inexistente
8785,2022-12-27,,201945.0,20,Tienda,2,4712.12,282.73,9141.51,Efectivo,Cliente o Producto Inexistente
8853,2021-12-06,,202061.0,18,Sitio,7,8110.8,1703.27,55072.33,Efectivo,Cliente o Producto Inexistente
8859,2025-08-04,999999.0,201790.0,8,Online,4,3996.82,0.0,15987.28,Transferencia,Cliente o Producto Inexistente
8878,2026-06-29,23170.0,,7, Tienda ,3,4251.07,0.0,12753.21, cash ,Cliente o Producto Inexistente
8899,2024-06-03,999999.0,202096.0,14,Tienda,7,9472.29,6630.6,59675.43,Transferencia,Cliente o Producto Inexistente
8908,2022-05-24,20267.0,,10,Tienda,6,249.57,74.87,1422.55,Efectivo,Cliente o Producto Inexistente
8920,2024-04-29,,201150.0,7,WhatsApp,1,9311.34,279.34,9032.0,Credito,Cliente o Producto Inexistente
8928,2023-12-19,777777.0,202355.0,19,Tienda Física,1,2857.28,285.73,2571.55,Tarjeta,Cliente o Producto Inexistente
8930,2025-07-30,21774.0,,15, Web ,4,4719.11,0.0,18876.44,Tarjeta,Cliente o Producto Inexistente
8931,2025-03-08,18134.0,,7,WhatsApp,6,1393.97,836.38,7527.44,Tarjeta,Cliente o Producto Inexistente
8952,2022-02-22,,200424.0,4,Tienda,1,7922.65,396.13,7526.52,Tarjeta,Cliente o Producto Inexistente
8957,2021-09-01,13083.0,999999.0,5,Web,6,3699.76,0.0,22198.56,Efectivo,Cliente o Producto Inexistente
8971,2026-06-01,777777.0,200372.0,17,Tienda,1,8803.04,440.15,8362.89,Transferencia,Cliente o Producto Inexistente
9034,2024-10-08,999999.0,203497.0,9,WhatsApp,7,487.79,512.18,2902.35,Efectivo,Cliente o Producto Inexistente
9046,2021-01-12,11392.0,,5,Web,8,9685.11,2324.43,75156.45,Tarjeta,Cliente o Producto Inexistente
9077,2023-06-01,777777.0,202607.0,13,Web,1,6965.87,348.29,6617.58,Tarjeta,Cliente o Producto Inexistente
9127,2024-03-27,29308.0,999999.0,13,Tienda,7,1433.78,1003.65,9032.81,Transferencia,Cliente o Producto Inexistente
9131,2023-03-20,,200496.0,15,Web,4,6235.05,3741.03,21199.17,Transferencia,Cliente o Producto Inexistente
9162,2025-05-19,17090.0,,3,Tienda,1,748.66,74.87,673.79,Transferencia,Cliente o Producto Inexistente
9169,2024-08-27,,200660.0,10,Tienda,2,1905.91,190.59,3621.23,Tarjeta,Cliente o Producto Inexistente
9205,2024-04-24,,202680.0,9,Tienda,2,8314.89,1662.98,14966.8,Tarjeta,Cliente o Producto Inexistente
9210,2025-07-03,999999.0,201436.0,10,We,4,9000.29,3600.12,32401.04,Tarjeta,Cliente o Producto Inexistente
9250,2025-09-27,999999.0,,20,WhatsApp,3,3586.8,0.0,10760.4,Efectivo,Cliente o Producto Inexistente
9260,2024-10-21,29734.0,,16,Tienda,4,5196.87,2078.75,18708.73,Transferencia,Cliente o Producto Inexistente
9307,2024-01-04,999999.0,203568.0,4,Pagina Web,8,6358.56,7630.27,43238.21,Transferencia,Cliente o Producto Inexistente
9324,2022-02-27,28807.0,999999.0,3,Tienda,2,4292.64,429.26,8156.02,Efectivo,Cliente o Producto Inexistente
9334,2025-04-25,777777.0,202146.0,9,WhatsApp,3,1911.37,860.12,4873.99,Efectivo,Cliente o Producto Inexistente
9352,2022-09-11,999999.0,202752.0,11,Web,7,264.35,185.05,1665.4,Tarjeta,Cliente o Producto Inexistente
9390,2023-05-09,29685.0,,17,WhatsApp,2,8529.24,1705.85,15352.63,Efectivo,Cliente o Producto Inexistente
9392,2026-01-08,1555.0,,18,Web,5,5413.48,0.0,27067.4,Efectivo,Cliente o Producto Inexistente
9424,2021-09-10,,203189.0,13,WA,3,3650.97,0.0,10952.91,Efectivo,Cliente o Producto Inexistente
9443,2021-06-30,,200636.0,5,Tienda,5,2604.67,651.17,12372.18,Tarjeta,Cliente o Producto Inexistente
9461,2022-08-22,28750.0,,11,Tienda,2,7863.89,471.83,15255.95,Transferencia,Cliente o Producto Inexistente
9467,2021-11-18,,202665.0,5,WhatsApp,8,3473.49,1389.4,26398.52,Transferencia,Cliente o Producto Inexistente
9475,2023-07-30,777777.0,200964.0,18,Tienda,4,8910.83,0.0,35643.32,Transferencia,Cliente o Producto Inexistente
9477,2022-06-20,999999.0,200237.0,19,Tienda,5,3739.66,0.0,7479.32,Efectivo,Cliente o Producto Inexistente
9482,2023-03-30,,203526.0,10,WEB,3,907.96,408.58,2315.3,Tarjeta,Cliente o Producto Inexistente
9486,,777777.0,202785.0,18,Tienda,7,3212.59,2248.81,20239.32,Transferencia,Cliente o Producto Inexistente
9497,2022-03-22,777777.0,201540.0,9,WEB,5,4685.8,702.87,25517.88,Transferencia,Cliente o Producto Inexistente
9530,2023-04-11,,201362.0,5,WhatsAp,3,8592.74,3866.73,21911.49,Efectivo,Cliente o Producto Inexistente
9555,2024-02-05,777777.0,200125.0,4,Tienda,2,2782.74,834.82,4730.66,Tarjeta,Cliente o Producto Inexistente
9580,2026-08-06,777777.0,203198.0,6,Tienda,8,6535.74,1568.58,50717.34,Efectivo,Cliente o Producto Inexistente
9606,2023-08-12,999999.0,204088.0,5,Tienda,2,3186.35,637.27,5735.43,Tarjeta,Cliente o Producto Inexistente
9645,,20389.0,999999.0,19,Pagina Web,1,2268.94,113.45,2155.49,Tarjeta,Cliente o Producto Inexistente
9657,2025-10-26,15561.0,,4,WhatsApp,5,2745.26,411.79,13314.51, cash ,Cliente o Producto Inexistente
9689,2024-05-07,6747.0,999999.0,7,Web,5,7637.25,1145.59,37040.66,Efectivo,Cliente o Producto Inexistente
9714,2024-02-11,23350.0,888888.0,18, WhatsApp ,5,3738.22,0.0,18691.1,Efectivo,Cliente o Producto Inexistente
9821,2021-06-12,25604.0,999999.0,8,Tienda,2,3089.5,0.0,6179.0,Tarjeta,Cliente o Producto Inexistente
9865,2025-08-10,,202214.0,12,Web,2,3817.45,1145.23,6489.67,Tarjeta,Cliente o Producto Inexistente
9881,2022-07-30,17012.0,999999.0,2,Web,6,1540.9,277.36,8968.04,Efectivo,Cliente o Producto Inexistente
9947,2023-03-23,13921.0,,16,WhatsApp,1,1143.26,57.16,1086.1,Efectivo,Cliente o Producto Inexistente
9951,2023-05-19,999999.0,200022.0,3,Web,4,2323.75,929.5,8365.5, Transferencia ,Cliente o Producto Inexistente
9955,2024-05-09,9246.0,999999.0,19,Web,4,4176.89,1670.76,15036.8,Transferencia,Cliente o Producto Inexistente
9980,2022-11-14,16058.0,,10,Web,5,1132.6,169.89,5493.11,Tarjeta,Cliente o Producto Inexistente
10040,2024-07-01,777777.0,202967.0,12,Web,7,1498.88,1573.82,7757.85,Transferencia,Cliente o Producto Inexistente
10046,2025-02-10,,201000.0,9,WhatsApp,3,2071.34,186.42,6027.6,Efectivo,Cliente o Producto Inexistente
10080,2026-02-15,12389.0,999999.0,13,Tienda,3,9074.63,2722.39,24501.5,Tarjeta,Cliente o Producto Inexistente
10136,2025-12-06,1911.0,,9,Web,2,9258.71,555.52,17961.9,Transferencia,Cliente o Producto Inexistente
10168,2026-06-15,28482.0,,18,Tienda,5,9311.34,1396.7,45160.0,Transferenci,Cliente o Producto Inexistente
10193,2021-09-14,306.0,999999.0,16,Tienda,5,4724.73,2362.36,21261.29,Tarjeta,Cliente o Producto Inexistente
10196,2023-05-18,999999.0,200574.0,20,Web,8,5381.92,0.0,43055.36,Tarjeta,Cliente o Producto Inexistente
10251,2026-05-30,26060.0,,3,WhatsApp,4,2406.57,962.63,8663.65,Transferencia,Cliente o Producto Inexistente
10269,2023-04-07,777777.0,201791.0,6,Web,4,3034.98,607.0,11532.92,TARJETA,Cliente o Producto Inexistente
10288,2025-12-16,28943.0,,3,WhatsApp,6,4176.51,3758.86,21300.2,Transferencia,Cliente o Producto Inexistente
10340,2025-06-16,5399.0,,12,Tienda,5,132.17,33.04,627.81,Tarjeta,Cliente o Producto Inexistente
10342,2021-11-06,999999.0,203679.0,6,WhatsApp,7,1829.26,384.14,12420.68,Transferencia,Cliente o Producto Inexistente
10350,2022-07-04,21209.0,999999.0,2,Tienda,5,7576.61,0.0,37883.05,Tarjeta,Cliente o Producto Inexistente
10359,2022-07-04,999999.0,201436.0,14,WhatsApp,3,9000.29,4050.13,22950.74,Tarjeta,Cliente o Producto Inexistente
10389,2025-04-24,,201354.0,12,WhatsApp,6,5452.04,3271.22,29441.02,Tarjeta,Cliente o Producto Inexistente
10396,2021-04-30,9178.0,,7,Tienda,4,129.45,15.53,502.27,Tarjeta,Cliente o Producto Inexistente
10399,2023-04-16,777777.0,200958.0,6,WhatsApp,6,4815.52,4333.97,24559.15,Visa,Cliente o Producto Inexistente
10460,2026-01-25,777777.0,203242.0,13,WhatsApp,3,8353.05,1252.96,23806.19,Mastercard,Cliente o Producto Inexistente
10503,2023-08-29,,200882.0,9,Tienda,2,3660.11,1098.03,6222.19,Tarjeta,Cliente o Producto Inexistente
10539,2023-05-29,999999.0,200027.0,10,Tienda,8,201.34,48.32,1562.4,Efectivo,Cliente o Producto Inexistente
10578,2025-10-20,,201220.0,12,Web,5,3038.17,2278.63,12427.14,Tarjeta,Cliente o Producto Inexistente
10588,2022-02-26,,202512.0,19,WhatsApp,2,11625.22,3487.57,19762.87,Transferencia,Cliente o Producto Inexistente
10599,2022-02-06,8324.0,,19,Tienda,8,5958.45,1430.03,46237.57,Efectivo,Cliente o Producto Inexistente
10610,2026-04-23,3751.0,888888.0,5,Web,4,3240.15,388.82,12571.78,Transferencia,Cliente o Producto Inexistente
10614,,,203749.0,14,Web,6,9758.06,1756.45,56791.91,Tarjeta,Cliente o Producto Inexistente
10618,2023-06-30,26718.0,888888.0,5,WA,5,2406.57,1804.93,10227.92,Visa,Cliente o Producto Inexistente
10657,2023-08-04,999999.0,202926.0,5,WhatsApp,3,2237.96,335.69,6378.19,Transferencia,Cliente o Producto Inexistente
10660,2024-03-06,,201653.0,13,WhatsApp,3,10195.68,3058.7,27528.34,Tarjeta,Cliente o Producto Inexistente
10740,2024-07-26,999999.0,203494.0,3,Tienda,5,6005.26,4503.95,25522.35,Transferencia,Cliente o Producto Inexistente
10743,2022-12-06,14458.0,,5,WhatsApp,1,3057.12,0.0,3057.12,Transferencia,Cliente o Producto Inexistente
10763,2024-05-12,12902.0,,12,WhatsApp,1,2944.3,0.0,2944.3,Tarjeta,Cliente o Producto Inexistente
10785,2026-04-07,,202887.0,11,Tienda,2,2349.47,0.0,4698.94,Tarjeta,Cliente o Producto Inexistente
10807,2023-02-25,24109.0,999999.0,5,Web,8,2473.83,593.72,19196.92,Transferencia,Cliente o Producto Inexistente
10816,2023-11-13,,203438.0,18,Tienda,4,8787.51,-100.0,31635.04,Efectivo,Cliente o Producto Inexistente
10843,2023-12-01,6449.0,,10,Tienda,3,5230.27,0.0,15690.81,Efectivo,Cliente o Producto Inexistente
10844,2025-12-16,,203231.0,14,Tienda,3,2306.57,1037.96,5881.75,Efectivo,Cliente o Producto Inexistente
10906,2023-12-14,15696.0,888888.0,3,WhatsApp,3,2402.62,720.79,6487.07,Efectivo,Cliente o Producto Inexistente
10919,2021-10-04,777777.0,203334.0,11,WhatsApp,7,8073.5,8477.17,48037.33,Transferencia,Cliente o Producto Inexistente
10928,2022-05-10,29362.0,888888.0,10,WhatsApp,8,1558.19,0.0,12465.52,Transferencia,Cliente o Producto Inexistente
10941,2021-03-24,27470.0,,8,Web,8,3130.69,751.37,24294.15,Tarjeta,Cliente o Producto Inexistente
10954,2026-04-27,999999.0,202321.0,9,WhatsApp,6,3387.75,1016.33,19310.17,Efectivo,Cliente o Producto Inexistente
10960,2021-10-15,4589.0,999999.0,3,WhatsApp,2,9327.8,932.78,17722.82,Tarjet,Cliente o Producto Inexistente
10974,2022-11-03,,201385.0,4,Tienda,6,4899.26,881.87,28513.69,Efectivo,Cliente o Producto Inexistente
10977,2024-05-04,777777.0,200854.0,6,WhatsApp,8,1928.78,771.51,14658.73,Tarjeta,Cliente o Producto Inexistente
