producto_id,nombre_producto,categoria,subcategoria,marca,costo_unitario,precio_lista,proveedor_id
200263,ALL IN ONE TECHONE MODELO 522,DESCONOCIDO,ALL IN ONE,TECHONE,6425.39,10953.09,9054
200264,CABLEADO HP MODELO 654,REDES,CABLEADO,HP,2357.65,4118.05,9080
200265,TECLADOS HP MODELO 617,ACCESORIOS,TECLADOS,HP,6378.6,8927.99,9092
200266,DESKTOP NETPRO MODELO 127,COMPUTO,DESKTOP,NETPRO,4951.24,7810.76,9052
200267,SWITCHES HP MODELO 658,REDES,SWITCHES,HP,561.67,843.24,9022
200268,CURVOS PRINTMAX MODELO 477,MONITORES,CURVOS,PRINTMAX,3689.7,5659.74,9081
200269,TECLADOS LENOVO MODELO 835,ACCESORIOS,TECLADOS,LENOVO,4742.75,5482.72,9082
200270,MOUSE SECUREID MODELO 786,ACCESORIOS,MOUSE,SECUREID,2634.57,4518.91,9021
200271,ALARMAS PRINTMAX MODELO 646,SEGURIDAD,ALARMAS,PRINTMAX,885.48,1503.35,9062
200272,CABLEADO DELL MODELO 189,REDES,SIN DATO,DELL,4794.66,7576.61,9015
200273,LAPTOPS SECUREID MODELO 401,COMPUTO,LAPTOPS,SECUREID,4541.94,7206.75,9012
200274,DESKTOP VISIONX MODELO 171,COMPUTO,DESKTOP,VISIONX,233.47,366.75,9086
200275,LED VISIONX MODELO 933,MONITORES,LED,VISIONX,2258.0,2612.89,9048
200276,ALARMAS SECUREID MODELO 870,SEGURIDAD,ALARMAS,SECUREID,6008.14,10243.45,9073
200277,SWITCHES VISIONX MODELO 723,REDES,SWITCHES,VISIONX,2193.19,3376.64,9089
200278,LAPTOPS VISIONX MODELO 830,COMPUTO,LAPTOPS,VISIONX,4013.12,5028.31,9055
200279,MOUSE LOGITECH MODELO 685,ACCESORIOS,MOUSE,LOGITECH,4372.02,6834.99,9020
200280,IMPRESORAS SECUREID MODELO 223,IMPRESION,IMPRESORAS,SECUREID,3065.23,4651.18,9100
200281,BIOMETRICOS HP MODELO 885,SEGURIDAD,BIOMETRICOS,HP,3162.67,3877.65,9033
200282,GAMING PRINTMAX MODELO 197,MONITORES,GAMING,PRINTMAX,134.16,187.13,9002
200283,CURVOS CLICKIT MODELO 973,MONITORES,CURVOS,CLICKIT,2840.34,4134.14,9100
200284,DESKTOP VISIONX MODELO 126,COMPUTO,DESKTOP,VISIONX,5463.42,7005.81,9088
200285,SWITCHES DELL MODELO 818,REDES,SWITCHES,DELL,4862.24,7996.21,9034
200286,ROUTERS TECHONE MODELO 202,REDES,ROUTERS,TECHONE,934.12,1476.82,9004
200287,WEBCAM VISIONX MODELO 860,ACCESORIOS,WEBCAM,VISIONX,224.97,273.45,9072
200288,GAMING SECUREID MODELO 920,MONITORES,GAMING,SECUREID,2115.92,2690.38,9014
200289,WEBCAM NETPRO MODELO 345,ACCESORIOS,WEBCAM,NETPRO,2539.79,4224.05,9049
200290,ALARMAS PRINTMAX MODELO 371,SEGURIDAD,ALARMAS,PRINTMAX,5210.58,8008.18,9017
200291,GAMING VISIONX MODELO 398,MONITORES,GAMING,VISIONX,3197.86,3829.21,9024
200292,IMPRESORAS CLICKIT MODELO 362,IMPRESION,DESCONOCIDO,CLICKIT,4491.22,5830.48,9063
200293,GAMING TECHONE MODELO 148,MONITORES,GAMING,TECHONE,3904.02,4858.17,9075
200294,TINTA LENOVO MODELO 599,DESCONOCIDO,TINTA,LENOVO,866.44,1023.33,9021
200295,AUDIFONOS SECUREID MODELO 985,ACCESORIOS,AUDIFONOS,SECUREID,5405.05,7020.67,9024
200296,DESKTOP LENOVO MODELO 985,COMPUTO,DESKTOP,LENOVO,1300.59,1894.48,9043
200297,SWITCHES SECUREID MODELO 912,REDES,SWITCHES,SECUREID,2047.54,3041.57,9087
200298,BIOMETRICOS DELL MODELO 897,SEGURIDAD,BIOMETRICOS,SIN DATO,5846.95,7621.46,9063
200299,CABLEADO CLICKIT MODELO 137,REDES,CABLEADO,CLICKIT,5154.4,8656.46,9088
200300,GAMING PRINTMAX MODELO 808,MONITORES,GAMING,PRINTMAX,2683.4,3415.74,9049
200301,LED CLICKIT MODELO 352,MONITORES,LED,CLICKIT,90.57,125.52,9049
200302,CURVOS DELL MODELO 766,MONITORES,CURVOS,DELL,1435.59,1913.95,9027
200303,ROUTERS VISIONX MODELO 388,REDES,ROUTERS,VISIONX,5264.15,6861.68,9018
200304,LAPTOPS LOGITECH MODELO 189,COMPUTO,LAPTOPS,LOGITECH,5952.34,9027.33,9038
200305,ALARMAS VISIONX MODELO 396,SEGURIDAD,ALARMAS,VISIONX,6466.04,9494.38,9059
200306,CABLEADO HP MODELO 920,REDES,CABLEADO,HP,6790.73,10207.19,9050
200307,TONER VISIONX MODELO 746,IMPRESION,TONER,VISIONX,419.45,659.31,9006
200308,LAPTOPS SECUREID MODELO 972,COMPUTO,LAPTOPS,SECUREID,4533.83,7819.39,9052
200309,CURVOS SECUREID MODELO 514,MONITORES,CURVOS,SECUREID,3856.03,6214.12,9062
200310,CAMARAS SECUREID MODELO 708,SEGURIDAD,SIN DATO,SECUREID,2304.34,3524.05,9044
200311,DESKTOP LENOVO MODELO 239,COMPUTO,DESKTOP,LENOVO,5935.55,9165.94,9030
200312,CURVOS DELL MODELO 766,MONITORES,DESCONOCIDO,DESCONOCIDO,4881.33,6522.9,9061
200313,ALARMAS DELL MODELO 991,SEGURIDAD,ALARMAS,DELL,340.22,581.74,9072
200314,IMPRESORAS HP MODELO 194,IMPRESION,IMPRESORAS,HP,4397.95,7364.2,9085
200315,DESKTOP TECHONE MODELO 712,COMPUTO,DESKTOP,TECHONE,5648.55,8050.79,9014
200316,ALARMAS PRINTMAX MODELO 325,SEGURIDAD,ALARMAS,PRINTMAX,1126.63,1623.08,9013
200317,CAMARAS SECUREID MODELO 769,SEGURIDAD,CAMARAS,SECUREID,2032.57,2467.3,9013
200318,TONER CLICKIT MODELO 911,IMPRESION,TONER,CLICKIT,4268.56,2683.51,9043
200319,CAMARAS HP MODELO 321,SEGURIDAD,CAMARAS,HP,1874.89,2337.52,9010
200320,DESKTOP CLICKIT MODELO 119,COMPUTO,DESKTOP,CLICKIT,5248.98,6907.92,9019
200321,LED LENOVO MODELO 57,MONITORES,LED,LENOVO,3872.32,6347.81,9075
200322,GAMING TECHONE MODELO 923,MONITORES,GAMING,TECHONE,2860.02,4828.06,9081
200323,TINTA SECUREID MODELO 722,IMPRESION,TINTA,SECUREID,4710.99,7335.51,9015
200324,LED CLICKIT MODELO 795,MONITORES,LED,DESCONOCIDO,157.83,217.18,9020
200325,ALARMAS LOGITECH MODELO 796,SEGURIDAD,ALARMAS,LOGITECH,4883.53,6409.91,9059
200326,CURVOS DELL MODELO 143,DESCONOCIDO,CURVOS,DELL,5522.25,8862.41,9100
200327,TONER LENOVO MODELO 681,IMPRESION,TONER,LENOVO,2818.68,4592.94,9078
200328,GAMING NETPRO MODELO 258,MONITORES,GAMING,NETPRO,1934.39,2825.99,9004
200329,CURVOS VISIONX MODELO 913,MONITORES,CURVOS,VISIONX,5135.08,7325.7,9023
200330,TONER LENOVO MODELO 766,IMPRESION,TONER,LENOVO,1513.4,2294.03,9098
200331,TECLADOS PRINTMAX MODELO 496,ACCESORIOS,TECLADOS,PRINTMAX,6059.95,9357.18,9047
200332,TECLADOS CLICKIT MODELO 140,ACCESORIOS,TECLADOS,CLICKIT,3185.31,3667.98,9043
200333,LED NETPRO MODELO 697,MONITORES,LED,NETPRO,1962.39,2937.97,9081
200334,CABLEADO CLICKIT MODELO 41,REDES,CABLEADO,CLICKIT,6230.11,8110.02,9077
200335,SWITCHES LOGITECH MODELO 639,REDES,SWITCHES,LOGITECH,4120.52,5192.57,9031
200336,ALL IN ONE CLICKIT MODELO 440,COMPUTO,ALL IN ONE,CLICKIT,448.62,718.42,9046
200337,CABLEADO PRINTMAX MODELO 754,REDES,CABLEADO,PRINTMAX,6868.87,11704.21,9068
200338,CURVOS PRINTMAX MODELO 711,MONITORES,CURVOS,PRINTMAX,4998.39,8221.63,9037
200339,CABLEADO SECUREID MODELO 921,REDES,CABLEADO,SECUREID,3700.04,5024.19,9051
200340,TONER LOGITECH MODELO 120,IMPRESION,TONER,LOGITECH,1880.91,3010.85,9019
200341,LAPTOPS LOGITECH MODELO 837,COMPUTO,LAPTOPS,LOGITECH,2589.66,3301.74,9036
200342,SWITCHES LOGITECH MODELO 750,REDES,SWITCHES,DESCONOCIDO,4360.65,5045.88,9034
200343,CABLEADO VISIONX MODELO 408,REDES,CABLEADO,VISIONX,5208.49,6219.1,9100
200344,TINTA CLICKIT MODELO 748,IMPRESION,TINTA,CLICKIT,4087.45,4868.89,9081
200345,SWITCHES NETPRO MODELO 379,REDES,SWITCHES,NETPRO,5608.58,6913.25,9070
200346,LAPTOPS NETPRO MODELO 512,COMPUTO,LAPTOPS,NETPRO,1878.57,2664.71,9038
200347,CURVOS LENOVO MODELO 970,MONITORES,CURVOS,LENOVO,3571.29,4366.14,9038
200348,IMPRESORAS VISIONX MODELO 177,IMPRESION,IMPRESORAS,VISIONX,4494.48,6034.92,9067
200349,CURVOS HP MODELO 148,MONITORES,CURVOS,HP,1154.06,1412.07,9001
200350,GAMING DELL MODELO 900,MONITORES,GAMING,DELL,734.49,1126.23,9024
200351,TINTA SECUREID MODELO 886,IMPRESION,TINTA,SECUREID,1514.8,2633.28,9010
200352,TINTA LENOVO MODELO 241,IMPRESION,TINTA,LENOVO,2560.54,3972.83,9017
200353,CAMARAS HP MODELO 560,SEGURIDAD,CAMARAS,HP,4674.69,6762.45,9072
200354,ALL IN ONE SECUREID MODELO 441,COMPUTO,ALL IN ONE,SECUREID,1604.98,1971.57,9043
200355,BIOMETRICOS SECUREID MODELO 991,SEGURIDAD,BIOMETRICOS,SECUREID,181.2,316.68,9053
200356,GAMING HP MODELO 348,MONITORES,GAMING,HP,3723.62,4423.74,9019
200357,TONER SECUREID MODELO 422,IMPRESION,TONER,SECUREID,4030.92,5290.97,9083
200358,CAMARAS LOGITECH MODELO 889,SEGURIDAD,CAMARAS,LOGITECH,4264.43,6673.48,9055
200359,AUDIFONOS NETPRO MODELO 781,ACCESORIOS,AUDIFONOS,NETPRO,2567.63,4176.47,9024
200360,AUDIFONOS NETPRO MODELO 134,ACCESORIOS,AUDIFONOS,NETPRO,2350.95,3802.25,9047
200361,CABLEADO TECHONE MODELO 935,REDES,CABLEADO,TECHONE,3701.53,4616.88,9091
200362,LAPTOPS PRINTMAX MODELO 275,COMPUTO,LAPTOPS,PRINTMAX,1292.24,1718.3,9024
200363,CAMARAS LENOVO MODELO 358,SEGURIDAD,CAMARAS,LENOVO,5526.29,7588.35,9015
200364,WEBCAM PRINTMAX MODELO 332,ACCESORIOS,WEBCAM,PRINTMAX,2223.28,3635.49,9027
200365,WEBCAM H MODELO 366,ACCESORIOS,WEBCAM,H,5188.89,8865.33,9010
200366,IMPRESORAS SECUREID MODELO 719,IMPRESION,DESCONOCIDO,SECUREID,3906.58,6448.05,9095
200367,LED NETPRO MODELO 436,MONITORES,LED,NETPRO,6831.96,9163.77,9069
200368,IMPRESORAS PRINTMAX MODELO 686,IMPRESION,IMPRESORAS,PRINTMAX,3288.91,5014.63,9002
200369,CURVOS LOGITECH MODELO 186,MONITORES,CURVOS,LOGITECH,2990.61,4707.85,9050
200370,TINTA VISIONX MODELO 176,IMPRESION,TINTA,VISIONX,5015.81,7189.6,9099
200371,ALL IN ONE HP MODELO 245,COMPUTO,ALL IN ONE,HP,451.01,730.1,9058
200372,LAPTOPS DEL MODELO 470,COMPUTO,LAPTOPS,DELL,5420.52,8803.04,9046
200373,LAPTOPS PRINTMAX MODELO 468,COMPUTO,LAPTOPS,PRINTMAX,5039.81,6062.14,9073
200374,IMPRESORAS LOGITECH MODELO 887,IMPRESION,IMPRESORAS,LOGITECH,5502.53,8795.52,9098
200375,LAPTOPS LENOVO MODELO 989,COMPUTO,LAPTOPS,LENOVO,3720.32,5762.1,9092
200376,LED HP MODELO 306,MONITORES,LED,HP,4993.46,5905.09,9075
200377,IMPRESORAS CLICKIT MODELO 879,IMPRESION,IMPRESORAS,CLICKIT,1190.86,1584.81,9057
200378,TECLADOS VISIONX MODELO 416,ACCESORIOS,TECLADOS,VISIONX,1303.67,1969.37,9015
200379,CABLEADO HP MODELO 773,REDES,CABLEADO,HP,4064.72,5935.18,9060
200380,DESKTOP SECUREID MODELO 637,COMPUTO,DESKTOP,SECUREID,371.62,513.49,9043
200381,WEBCAM CLICKIT MODELO 949,ACCESORIOS,WEBCAM,CLICKIT,5383.11,8706.09,9079
200382,ALL IN ONE NETPRO MODELO 834,COMPUTO,ALL IN ONE,NETPRO,2801.22,4576.24,9006
200383,CURVOS PRINTMA MODELO 327,MONITORES,CURVOS,PRINTMA,1344.17,1815.69,9071
200384,BIOMETRICOS CLICKIT MODELO 656,SEGURIDAD,BIOMETRICOS,CLICKIT,6255.56,8213.06,9041
200385,ALL IN ONE PRINTMAX MODELO 313,COMPUTO,ALL IN ONE,PRINTMAX,1910.14,2519.47,9072
200386,CAMARAS SECUREID MODELO 907,SEGURIDAD,CAMARAS,SECUREID,546.97,903.37,9053
200387,SWITCHES HP MODELO 200,REDES,SWITCHES,HP,4965.02,5771.88,9012
200388,ALARMAS TECHONE MODELO 915,SEGURIDAD,ALARMAS,TECHONE,2316.58,3160.21,9044
200389,TECLADOS TECHONE MODELO 516,ACCESORIOS,TECLADOS,TECHONE,6397.46,11182.06,9010
200390,IMPRESORAS SECUREID MODELO 935,IMPRESION,IMPRESORAS,SECUREID,533.44,800.09,9056
200391,BIOMETRICOS DELL MODELO 842,SEGURIDAD,BIOMETRICOS,DELL,1798.33,2402.62,9024
200392,TINTA TECHONE MODELO 374,IMPRESION,TINTA,TECHONE,4224.76,7125.01,9086
200393,CURVOS LOGITECH MODELO 955,MONITORES,CURVOS,LOGITECH,1176.67,1542.57,9082
200394,ALL IN ONE DELL MODELO 831,COMPUTO,ALL IN ONE,DELL,686.76,804.55,9059
200395,ALL IN ONE NETPRO MODELO 753,COMPUTO,ALL IN ONE,NETPRO,1444.41,1973.79,9049
200396,ALARMAS LOGITECH MODELO 836,SEGURIDAD,ALARMAS,LOGITECH,2722.24,3730.97,9015
200397,ALARMAS SECUREID MODELO 398,COMPUTO,ALARMAS,SECUREID,1685.05,2177.56,9019
200398,GAMING VISIONX MODELO 490,MONITORES,GAMING,VISIONX,4617.72,6106.72,9097
200399,WEBCAM HP MODELO 449,ACCESORIOS,WEBCAM,HP,6358.0,9846.66,9092
200400,WEBCAM PRINTMAX MODELO 520,ACCESORIOS,WEBCAM,PRINTMAX,4909.05,5667.16,9085
200401,CABLEADO LOGITECH MODELO 710,REDES,CABLEADO,LOGITECH,1514.88,2523.12,9041
200402,CURVOS LENOVO MODELO 455,MONITORES,CURVOS,LENOVO,5832.51,9568.8,9051
200403,DESKTOP PRINTMAX MODELO 184,COMPUTO,DESKTOP,PRINTMAX,6615.51,8327.88,9069
200404,MOUSE LENOVO MODELO 240,ACCESORIOS,MOUSE,LENOVO,6898.37,8251.48,9038
200405,LAPTOPS LENOVO MODELO 342,COMPUTO,LAPTOPS,LENOVO,3170.01,3803.47,9086
200406,BIOMETRICOS CLICKIT MODELO 104,SEGURIDAD,BIOMETRICOS,CLICKIT,6235.83,9093.92,9011
200407,LED HP MODELO 473,MONITORES,LED,HP,817.28,1151.36,9049
200408,AUDIFONOS CLICKIT MODELO 102,ACCESORIOS,AUDIFONOS,CLICKIT,4546.23,7845.95,9050
200409,ALARMAS LOGITECH MODELO 629,SEGURIDAD,ALARMAS,LOGITECH,6264.29,9526.35,9074
200410,LED DELL MODELO 243,MONITORES,LED,DELL,6417.05,10891.89,9058
200411,CAMARAS PRINTMAX MODELO 169,SEGURIDAD,CAMARAS,PRINTMAX,2471.15,3608.8,9016
200412,LAPTOPS HP MODELO 875,COMPUTO,DESCONOCIDO,HP,3304.25,3949.32,9008
200413,LED TECHONE MODELO 785,MONITORES,LED,TECHONE,779.95,908.51,9067
200414,CURVOS PRINTMAX MODELO 361,MONITORES,CURVOS,PRINTMAX,4638.99,7393.47,9045
200415,CABLEADO DELL MODELO 749,REDES,CABLEADO,DELL,3110.93,4745.78,9090
200416,GAMING LENOVO MODELO 828,MONITORES,GAMING,LENOVO,3462.29,3994.58,9033
200417,CAMARAS DELL MODELO 703,SEGURIDAD,CAMARAS,DELL,436.13,611.72,9017
200418,TECLADOS PRINTMAX MODELO 968,ACCESORIOS,TECLADOS,PRINTMAX,5226.44,6314.56,9073
200419,ALL IN ONE TECHONE MODELO 859,COMPUTO,ALL IN ONE,TECHONE,3267.3,4617.97,9019
200420,ALARMAS NETPRO MODELO 895,SEGURIDAD,ALARMAS,NETPRO,2520.67,3542.73,9007
200421,ROUTERS LENOVO MODELO 951,REDES,ROUTERS,LENOVO,2002.24,2719.59,9080
200422,DESKTOP VISIONX MODELO 547,COMPUTO,DESKTOP,VISIONX,1569.25,1934.76,9039
200423,ROUTERS TECHONE MODELO 785,REDES,ROUTERS,TECHONE,3949.98,6335.52,9025
200424,CABLEADO LENOVO MODELO 252,REDES,DESCONOCIDO,LENOVO,6077.62,7922.65,9040
200425,MOUSE VISIONX MODELO 730,ACCESORIOS,MOUSE,VISIONX,278.48,173.91,9012
200426,ROUTERS HP MODELO 693,REDES,ROUTERS,HP,4093.75,4817.34,9093
200427,BIOMETRICOS CLICKIT MODELO 948,SEGURIDAD,BIOMETRICOS,CLICKIT,4094.78,6483.86,9001
200428,IMPRESORAS SECUREID MODELO 325,IMPRESION,IMPRESORAS,SECUREID,1161.9,1876.75,9062
200429,ROUTERS NETPRO MODELO 477,REDES,ROUTERS,DESCONOCIDO,5810.07,9320.23,9065
200430,IMPRESORAS LOGITECH MODELO 381,IMPRESION,IMPRESORAS,LOGITECH,5272.2,8526.59,9015
200431,TONER LENOVO MODELO 424,IMPRESION,TONER,DESCONOCIDO,3684.4,6192.29,9078
200432,TINTA DELL MODELO 400,IMPRESION,TINTA,DELL,2495.64,3150.4,9028
200433,TINTA NETPRO MODELO 683,COMPUTO,TINTA,NETPRO,3075.78,3959.65,9066
200434,CAMARAS LENOVO MODELO 626,SEGURIDAD,CAMARAS,LENOVO,6255.28,7800.95,9022
200435,LED LOGITECH MODELO 628,MONITORES,LED,LOGITECH,6559.49,8301.68,9099
200436,WEBCAM PRINTMAX MODELO 500,DESCONOCIDO,WEBCAM,PRINTMAX,5140.02,7682.33,9043
200437,CABLEADO VISIONX MODELO 708,REDES,CABLEADO,VISIONX,6201.5,8872.61,9039
200438,CABLEADO HP MODELO 288,REDES,CABLEADO,HP,1685.69,2127.0,9007
200439,WEBCAM TECHONE MODELO 259,ACCESORIOS,WEBCAM,TECHONE,4198.17,3354.64,9048
200440,CURVOS LENOVO MODELO 422,MONITORES,CURVOS,LENOVO,5752.8,9953.57,9046
200441,ALARMAS PRINTMAX MODELO 554,SEGURIDAD,ALARMAS,PRINTMAX,5889.81,10160.66,9012
200442,ROUTERS TECHONE MODELO 178,REDES,ROUTERS,TECHONE,4111.14,5353.75,9065
200443,CAMARAS LOGITECH MODELO 545,SEGURIDAD,CAMARAS,LOGITECH,5472.4,9327.8,9038
200444,TINTA DELL MODELO 457,COMPUTO,TINTA,DELL,997.86,1662.89,9096
200445,SWITCHES LENOVO MODELO 467,REDES,SWITCHES,LENOVO,86.03,122.55,9041
200446,TINTA PRINTMAX MODELO 651,IMPRESION,TINTA,PRINTMAX,1476.79,2276.26,9006
200447,IMPRESORAS HP MODELO 146,IMPRESION,IMPRESORAS,HP,3290.51,4658.8,9020
200448,CAMARAS NETPRO MODELO 344,SEGURIDAD,CAMARAS,NETPRO,3370.49,5127.97,9064
200449,LED SECUREID MODELO 770,MONITORES,LED,SECUREID,6875.11,7990.86,9074
200450,ROUTERS HP MODELO 638,REDES,ROUTERS,HP,5478.4,7565.22,9064
200451,GAMING CLICKIT MODELO 787,MONITORES,GAMING,CLICKIT,5548.36,7930.98,9097
200452,CABLEADO TECHONE MODELO 382,REDES,CABLEADO,TECHONE,3115.83,3941.81,9034
200453,CURVOS HP MODELO 971,MONITORES,CURVOS,HP,6050.3,9247.34,9020
200454,BIOMETRICOS NETPRO MODELO 105,COMPUTO,BIOMETRICOS,NETPRO,864.8,1357.16,9062
200455,LED LOGITECH MODELO 944,MONITORES,LED,LOGITECH,4611.7,5447.81,9049
200456,WEBCAM LOGITECH MODELO 821,ACCESORIOS,WEBCAM,LOGITECH,6461.92,7524.53,9024
200457,LED HP MODELO 126,MONITORES,LED,HP,1565.64,2381.8,9062
200458,LED TECHONE MODELO 578,MONITORES,LED,TECHONE,896.06,1364.64,9027
200459,IMPRESORAS TECHONE MODELO 817,IMPRESION,IMPRESORAS,TECHONE,5205.09,6579.42,9039
200460,ROUTERS LENOVO MODELO 329,REDES,ROUTERS,LENOVO,6788.46,11168.41,9028
200461,LED HP MODELO 278,MONITORES,LED,HP,1024.65,1441.95,9033
200462,CAMARAS SECUREID MODELO 766,SEGURIDAD,DESCONOCIDO,SECUREID,4564.57,5274.43,9033
200463,ALARMAS CLICKIT MODELO 515,SEGURIDAD,ALARMAS,CLICKIT,439.99,721.86,9048
200464,BIOMETRICOS HP MODELO 922,SEGURIDAD,BIOMETRICOS,HP,3025.78,3553.42,9029
200465,ROUTERS VISIONX MODELO 667,REDES,DESCONOCIDO,VISIONX,6511.23,10521.51,9039
200466,AUDIFONOS VISIONX MODELO 656,ACCESORIOS,AUDIFONOS,VISIONX,6547.19,10443.19,9012
200467,TECLADOS HP MODELO 815,ACCESORIOS,TECLADOS,HP,186.85,316.22,9007
200468,DESKTOP NETPRO MODELO 652,COMPUTO,DESKTOP,NETPRO,1321.81,2089.01,9074
200469,CURVOS VISIONX MODELO 922,MONITORES,DESCONOCIDO,VISIONX,6119.51,9491.85,9084
200470,LAPTOPS DELL MODELO 666,COMPUTO,LAPTOPS,DELL,4833.09,8443.8,9057
200471,LAPTOPS NETPRO MODELO 878,COMPUTO,LAPTOPS,NETPRO,6501.53,10461.79,9093
200472,IMPRESORAS NETPRO MODELO 890,IMPRESION,IMPRESORAS,NETPRO,5924.48,9121.22,9073
200473,LED SECUREID MODELO 262,MONITORES,LED,SECUREID,4832.85,6070.41,9071
200474,TINTA SECUREID MODELO 346,IMPRESION,TINTA,SECUREID,1413.43,1701.11,9004
200475,ALL IN ONE CLICKIT MODELO 715,COMPUTO,ALL IN ONE,CLICKIT,1398.35,0.0,9100
200476,DESKTOP SECUREID MODELO 749,COMPUTO,DESKTOP,SECUREID,5102.72,8763.53,9060
200477,WEBCAM LOGITECH MODELO 311,ACCESORIOS,WEBCAM,LOGITECH,456.08,685.5,9029
200478,LED TECHONE MODELO 899,MONITORES,LED,TECHONE,6172.6,8692.54,9011
200479,DESKTOP TECHONE MODELO 449,COMPUTO,DESKTOP,TECHONE,3433.1,1962.4,9078
200480,GAMING DELL MODELO 159,MONITORES,GAMING,DELL,2313.53,2971.06,9049
200481,ROUTERS PRINTMAX MODELO 180,COMPUTO,ROUTERS,PRINTMAX,4032.28,4970.73,9067
200482,LED PRINTMAX MODELO 886,MONITORES,LED,PRINTMAX,6415.78,10515.04,9059
200483,ROUTERS NETPRO MODELO 208,REDES,ROUTERS,NETPRO,1998.04,2539.22,9039
200484,ALARMAS CLICKIT MODELO 438,SEGURIDAD,ALARMAS,DESCONOCIDO,6706.96,9014.58,9033
200485,CAMARAS SECUREID MODELO 295,SEGURIDAD,CAMARAS,SECUREID,4829.36,6802.43,9028
200486,GAMING VISIONX MODELO 318,MONITORES,GAMING,VISIONX,6651.73,11090.02,9024
200487,TONER HP MODELO 630,IMPRESION,TONER,HP,3950.4,6460.11,9004
200488,TINTA NETPRO MODELO 314,IMPRESION,TINTA,NETPRO,407.45,557.73,9050
200489,MOUSE PRINTMAX MODELO 103,ACCESORIOS,MOUSE,PRINTMAX,6192.91,7861.89,9065
200490,DESKTOP NETPRO MODELO 799,COMPUTO,DESKTOP,NETPRO,2797.08,3799.65,9037
200491,MOUSE TECHONE MODELO 458,ACCESORIOS,MOUSE,TECHONE,2702.74,4380.65,9028
200492,BIOMETRICOS NETPRO MODELO 102,SEGURIDAD,BIOMETRICOS,NETPRO,5004.8,5911.02,9014
200493,LAPTOPS LOGITECH MODELO 598,COMPUTO,LAPTOPS,LOGITECH,6575.07,9586.72,9080
200494,TONER TECHONE MODELO 431,IMPRESION,TONER,TECHONE,6307.48,9484.37,9020
200495,ROUTERS VISIONX MODELO 526,REDES,ROUTERS,VISIONX,6655.12,9048.71,9091
200496,GAMING HP MODELO 571,MONITORES,GAMING,HP,3844.63,6235.05,9085
200497,CURVOS CLICKIT MODELO 626,MONITORES,CURVOS,CLICKIT,6852.59,9582.44,9075
200498,GAMING LOGITECH MODELO 306,MONITORES,GAMING,LOGITECH,1154.24,1408.89,9059
200499,GAMING HP MODELO 501,MONITORES,GAMING,DESCONOCIDO,6792.93,11343.35,9011
200500,CURVOS DELL MODELO 163,MONITORES,CURVOS,DELL,1378.72,2175.8,9042
200501,CAMARAS TECHONE MODELO 712,SEGURIDAD,CAMARAS,TECHONE,4802.03,2845.15,9082
200502,CURVOS CLICKIT MODELO 809,MONITORES,CURVOS,CLICKIT,3851.18,6220.82,9049
200503,TINTA LENOVO MODELO 994,IMPRESION,TINTA,LENOVO,3203.46,5278.6,9036
200504,CAMARAS SECUREID MODELO 737,SEGURIDAD,CAMARAS,SECUREID,6049.65,7221.41,9041
200505,DESKTOP PRINTMAX MODELO 287,COMPUTO,DESKTOP,PRINTMAX,6045.34,9705.78,9041
200506,ALL IN ONE CLICKIT MODELO 488,COMPUTO,ALL IN ONE,CLICKIT,3506.54,4614.49,9100
200507,CURVOS LOGITECH MODELO 639,MONITORES,CURVOS,LOGITECH,3934.33,5324.35,9018
200508,DESKTOP DELL MODELO 215,COMPUTO,DESKTOP,DELL,6750.69,11081.01,9086
200509,LED CLICKIT MODELO 720,MONITORES,LED,CLICKIT,4220.83,0.0,9061
200510,CABLEADO HP MODELO 952,REDES,CABLEADO,HP,3728.31,5230.76,9028
200511,AUDIFONOS LOGITECH MODELO 478,ACCESORIOS,AUDIFONOS,LOGITECH,2809.5,3506.08,9072
200512,GAMING LOGITECH MODELO 258,MONITORES,GAMING,LOGITECH,3867.8,6379.91,9044
200513,BIOMETRICOS HP MODELO 696,DESCONOCIDO,BIOMETRICOS,HP,5524.65,6389.82,9030
200514,IMPRESORAS VISIONX MODELO 902,IMPRESION,SIN DATO,VISIONX,4382.64,6465.47,9015
200515,AUDIFONOS HP MODELO 126,ACCESORIOS,AUDIFONOS,HP,6331.18,9996.61,9054
200516,SWITCHES VISIONX MODELO 537,REDES,SWITCHES,VISIONX,159.74,225.91,9045
200517,TONER LENOVO MODELO 469,IMPRESION,TONER,LENOVO,3223.77,5553.28,9006
200518,TECLADOS NETPRO MODELO 258,ACCESORIOS,TECLADOS,NETPRO,4580.36,7293.4,9079
200519,DESKTOP LENOVO MODELO 794,COMPUTO,DESKTOP,LENOVO,2234.65,3845.96,9087
200520,DESKTOP PRINTMAX MODELO 775,COMPUTO,DESKTOP,PRINTMAX,1318.04,2277.4,9066
200521,ALARMAS DELL MODELO 945,SEGURIDAD,ALARMAS,DELL,5325.64,6849.08,9058
200522,WEBCAM NETPRO MODELO 560,ACCESORIOS,DESCONOCIDO,NETPRO,6527.28,11022.54,9063
200523,CABLEADO PRINTMAX MODELO 704,REDES,CABLEADO,PRINTMAX,2040.83,3205.73,9029
200524,CAMARAS PRINTMAX MODELO 717,SEGURIDAD,CAMARAS,PRINTMAX,1766.36,-100.0,9095
200525,CAMARAS NETPRO MODELO 124,SEGURIDAD,CAMARAS,NETPRO,632.62,933.78,9061
